TaxonUsageID;TaxonName;NameAuthor;SYNONYM;TaxonConceptID;TaxonConcept;VernacularName;TaxonRank;GRUPPE;IsChildTaxonOfID;IsChildTaxonOf;NACHWEIS;AccordingTo;HYBRID;BEGRUEND;EDITSTATUS;EuroMed
29011;"Anthemis tinctoria subsp. tinctoria";"";0;29011;"Anthemis tinctoria subsp. tinctoria";"Hundskamille (Unterart), Färber-";SSP;S;459;"Anthemis tinctoria";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29013;"Arnica montana subsp. montana";"";0;29013;"Arnica montana subsp. montana";"Wohlverleih (Unterart), Berg-";SSP;S;585;"Arnica montana";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";599606a3-af37-48ca-873b-1c182b53407a
29018;"Briza media subsp. media";"";0;29018;"Briza media subsp. media";"Zittergras (Unterart), Gewöhnliches";SSP;S;881;"Briza media";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5235c04d-f521-4b69-8d59-5b6245825b51
29026;"Bupleurum longifolium subsp. longifolium";"";0;29026;"Bupleurum longifolium subsp. longifolium";;SSP;S;952;"Bupleurum longifolium";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";153c4b43-a4c8-4ae2-acd7-303d7e40cd24
29027;"Calamagrostis varia subsp. varia";"";0;29027;"Calamagrostis varia subsp. varia";"Reitgras (Unterart), Berg-";SSP;S;974;"Calamagrostis varia";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";dc6d5d35-adb1-40ca-9910-135515d1a39e
29030;"Campanula persicifolia subsp. persicifolia";"";0;29030;"Campanula persicifolia subsp. persicifolia";"Glockenblume (Unterart), Pfirsichblättrige";SSP;S;1048;"Campanula persicifolia";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";4baba819-8f70-445a-b818-4a1b20ad89d4
29031;"Carex buxbaumii subsp. buxbaumii";"";0;29031;"Carex buxbaumii subsp. buxbaumii";"Segge (Unterart), Buxbaums";SSP;S;1179;"Carex buxbaumii";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29033;"Carex paniculata subsp. paniculata";"";0;29033;"Carex paniculata subsp. paniculata";"Segge (Unterart), Rispen-";SSP;S;1267;"Carex paniculata";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f7a319d0-ce24-4421-8fc9-9fcf122814f4
29034;"Carex umbrosa subsp. umbrosa";"";0;29034;"Carex umbrosa subsp. umbrosa";"Segge (Unterart), Schatten-";SSP;S;1298;"Carex umbrosa";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";8c27bf9c-23d0-4979-b370-8e9d21910a16
29035;"Chaenorhinum minus subsp. minus";"";0;29035;"Chaenorhinum minus subsp. minus";"Orant (Unterart), Kleiner";SSP;S;1485;"Chaenorhinum minus";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5b1070a7-7ad7-4d88-9507-f58b11563584
29036;"Cirsium acaulon subsp. acaulon";"";0;29036;"Cirsium acaulon subsp. acaulon";;SSP;S;1556;"Cirsium acaulon";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5399a8f9-1613-431e-917b-2a69accd716a
29037;"Cirsium spinosissimum subsp. spinosissimum";"";0;29037;"Cirsium spinosissimum subsp. spinosissimum";"Kratzdistel (Unterart), Alpen-";SSP;S;1577;"Cirsium spinosissimum";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29041;"Digitalis purpurea subsp. purpurea";"";0;29041;"Digitalis purpurea subsp. purpurea";"Fingerhut (Unterart), Roter";SSP;S;1964;"Digitalis purpurea";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";32aaad88-8852-4f4e-ab46-a24234b047ec
29042;"Doronicum glaciale subsp. glaciale";"";0;29042;"Doronicum glaciale subsp. glaciale";;SSP;S;1989;"Doronicum glaciale";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29047;"Eupatorium cannabinum subsp. cannabinum";"";0;29047;"Eupatorium cannabinum subsp. cannabinum";"Wasserdost (Unterart), Gewöhnlicher";SSP;S;2248;"Eupatorium cannabinum";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";7dc4f433-cfb4-40e3-a9ad-bf8d87b3dd08
29050;"Festuca rupicola subsp. rupicola";"";0;29050;"Festuca rupicola subsp. rupicola";;SSP;S;2402;"Festuca rupicola";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29053;"Gentiana cruciata subsp. cruciata";"";0;29053;"Gentiana cruciata subsp. cruciata";"Enzian (Unterart), Kreuz-";SSP;S;2625;"Gentiana cruciata";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";fdbdebc8-d811-4385-a18b-4761bc9230f6
29056;"Inula salicina subsp. salicina";"";0;29056;"Inula salicina subsp. salicina";"Alant (Unterart), Weidenblättriger";SSP;S;3079;"Inula salicina";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5e54f1d8-b385-4de5-8fc8-8e8c69f98ef2
29058;"Lonicera alpigena subsp. alpigena";"";0;29058;"Lonicera alpigena subsp. alpigena";"Heckenkirsche (Unterart), Alpen-";SSP;S;3492;"Lonicera alpigena";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29059;"Lonicera caerulea subsp. caerulea";"";0;29059;"Lonicera caerulea subsp. caerulea";"Heckenkirsche (Unterart), Blaue";SSP;S;3493;"Lonicera caerulea";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";aef83d91-5aed-4712-a204-f246905aaee0
29062;"Myosotis discolor subsp. discolor";"";0;29062;"Myosotis discolor subsp. discolor";;SSP;S;3785;"Myosotis discolor";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";46d24a23-90bb-4bea-ae93-5a022a4e1abd
29063;"Myosotis ramosissima subsp. ramosissima";"";0;29063;"Myosotis ramosissima subsp. ramosissima";"Vergissmeinnicht (Unterart), Hügel-";SSP;S;3792;"Myosotis ramosissima";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";da70dc3b-f33b-4acc-bd0d-9e5d487a9ed5
29064;"Myosotis sylvatica subsp. sylvatica";"";0;29064;"Myosotis sylvatica subsp. sylvatica";;SSP;S;3802;"Myosotis sylvatica";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";12238590-5115-468d-a6b8-b4403ca15aae
29067;"Onopordum acanthium subsp. acanthium";"";0;29067;"Onopordum acanthium subsp. acanthium";"Eselsdistel (Unterart), Gewöhnliche";SSP;S;3931;"Onopordum acanthium";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";aab5e4b8-c143-4d3c-826f-855ce29656e8
29068;"Orthilia secunda subsp. secunda";"";0;29068;"Orthilia secunda subsp. secunda";"Birngrün (Unterart), Nickendes";SSP;S;4054;"Orthilia secunda";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";e3f389b8-b1ac-4d71-8390-831a0d893f60
29069;"Petasites hybridus subsp. hybridus";"";0;29069;"Petasites hybridus subsp. hybridus";"Pestwurz (Unterart), Gewöhnliche";SSP;S;4180;"Petasites hybridus";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";703afe14-e314-4027-b0a5-8810f769ed06
29072;"Primula elatior subsp. elatior";"";1;4555;"Primula elatior";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";ffc433da-20c6-4964-83a8-da60e4756ebb
29073;"Prunella grandiflora subsp. grandiflora";"";0;29073;"Prunella grandiflora subsp. grandiflora";"Braunelle (Unterart), Große";SSP;S;4579;"Prunella grandiflora";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";902bb67e-676c-485f-bfa7-c90afed2ff99
29085;"Tilia cordata × platyphyllos";"";1;50123;"Tilia europaea";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29091;"Verbascum nigrum subsp. nigrum";"";0;29091;"Verbascum nigrum subsp. nigrum";"Königskerze (Unterart), Schwarze";SSP;S;6212;"Verbascum nigrum";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";3b6512c2-ccb0-4cf9-a025-8a9d89cba741
29096;"Viola reichenbachiana × riviniana";"";1;7420;"Viola bavarica";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29112;"Carex elata × nigra";"";1;14129;"Carex turfosa";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29115;"Galeobdolon luteum agg.";"";0;29115;"Galeobdolon luteum agg.";;AGG;S;67034;Galeobdolon;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29116;"Leucanthemopsis alpina subsp. alpina";"";1;22446;"Leucanthemopsis alpina";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";a8d96684-f4d7-492b-bb3d-47ce30751005
29118;"Centaurea rhenana subsp. rhenana";"";1;1381;"Centaurea stoebe s. str.";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29131;"Rubus muhelicus";Danner;0;29131;"Rubus muhelicus";"";SPE;S;61179;Rubus;"";BfN2016;"";;"Ergänzung";113cd5ca-c3f7-47e0-9892-b74616638d97
29134;"Rubus corylifolius subsp. corylifolius";"";1;11465;"Rubus sect. Corylifolii";"";SSP;S;;;"";BfN2016;"";;Ergaenzung;
29135;"Rubus eufruticosus agg.";"";1;11351;"Rubus sect. Rubus";"";AGG;S;;;"";BfN2016;"";;Ergaenzung;
29143;"Salix aurita × repens";"";1;50096;"Salix ambigua";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29144;"Rumex crispus × obtusifolius";"";1;50156;"Rumex pratensis";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29146;"Xanthoselinum alsaticum";"(L.) Schur";1;4191;"Peucedanum alsaticum";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";688bbb40-e390-44c6-ba62-d203b7c7eb25
29147;"Holandrea carvifolia";"(Vill.) Reduron, Charpin & Pimenov";1;33649;"Dichoropetalum carvifolia";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";a03896af-8cb9-418c-abfb-041971da0b0b
29148;"Cervaria rivini";Gaertn.;1;4195;"Peucedanum cervaria";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";a4ef6e71-2318-461e-82a4-9d89ae4bc823
29149;"Oreoselinum nigrum";Delarbre;1;4198;"Peucedanum oreoselinum";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";e1960855-8559-4ab2-bfd6-2db05d689ee7
29153;"Physalis alkekengi var. alkekengi";"";0;29153;"Physalis alkekengi var. alkekengi";;VAR;S;4233;"Physalis alkekengi";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29156;"Platanthera bifolia subsp. bifolia auct.";auct.;1;34215;"Platanthera fornicata subsp. fornicata";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29158;"Poa compressa subsp. langiana";"(Rchb.) Nyman";1;29595;"Poa langiana";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d68215aa-a7f6-4610-ab3c-e9b6b6d5ee3b
29161;"Stuckenia filiformis";"(Pers.) Börner";1;4463;"Potamogeton filiformis";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";9c5172e9-28b3-48a3-a776-216662c297f5
29162;"Stuckenia pectinata";"(L.) Börner";1;4474;"Potamogeton pectinatus s. str.";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";43746ee7-6215-4e5f-9e02-15c57cfa05e3
29163;"Prunus avium subsp. duracina";"(L.) Schübl. & G. Martens";1;4582;"Prunus avium";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";241e34fe-dfe8-442c-8733-1a99b5a12060
29176;"Micranthes stellaris";"(L.) Galasso, Banfi & Soldano";0;29176;"Micranthes stellaris";;SPE;S;67611;Micranthes;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29181;"Kadenia dubia";"(Schkuhr) Lavrova & V. N. Tikhom.";1;23919;"Selinum dubium";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";0f96cbf2-f31b-493d-9095-cfd6abe8107b
29183;"Jacobaea abrotanifolia";"(L.) Moench";1;6519;"Senecio abrotanifolius";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f6a47a31-c412-4dca-9028-5828b528875f
29185;"Jacobaea alpina";"(L.) Moench";1;5467;"Senecio alpinus";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";917f8235-3f0b-4bd0-a2c7-f571b4ade791
29186;"Valeriana officinalis subsp. excelsa";"(Poir.) Rouy";1;29634;"Valeriana excelsa subsp. excelsa";"";SSP;S;;;"";EuroMed2019;0;;Ergaenzung;0116939e-c245-4799-9388-b3c16dbdbe7b
29194;"Alchemilla carniolica";"(Paulin) Fritsch";0;29194;"Alchemilla carniolica";;SPE;S;209;"Alchemilla vulgaris agg.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f96cb56e-5704-497a-be86-85b6f8fe01cb
29198;"Jacobaea incana subsp. carniolica";"(Willd.) B. Nord.";1;23942;"Senecio carniolicus";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";4f3f574a-e95e-45e6-a02b-57f831c3c86a
29203;"Jacobaea subalpina";"(W. D. J. Koch) Pelser & Veldkamp";1;5511;"Senecio subalpinus";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";779000a9-2336-4fca-95ac-47cff2d12202
29208;"Tephroseris longifolia subsp. gaudini";"(Gremli) Kerguélen";1;24919;"Tephroseris tenuifolia";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29211;"Thymus pannonicus var. latifolius";"(Besser) Jalas";1;5954;"Thymus pannonicus";;VAR;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5b0fd5f2-222d-49c0-847c-58ebf19e4cd2
29213;"Vicia grandiflora subsp. grandiflora";"";0;29213;"Vicia grandiflora subsp. grandiflora";;SSP;S;6310;"Vicia grandiflora";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29214;"Viola canina subsp. ruppii";"(All.) Schübl. & G. Martens";1;24547;"Viola montana";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";24d126cf-efde-4fce-a1a7-1d07684aecfa
29222;Oenothera-braunii-Gruppe;"";0;29222;Oenothera-braunii-Gruppe;;AGG;S;61085;Oenothera;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29223;Oenothera-drawertii-Gruppe;"";0;29223;Oenothera-drawertii-Gruppe;;AGG;S;61085;Oenothera;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29224;Oenothera-glazioviana-Gruppe;"";0;29224;Oenothera-glazioviana-Gruppe;;AGG;S;61085;Oenothera;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29225;Oenothera-laeta-Gruppe;"";0;29225;Oenothera-laeta-Gruppe;;AGG;S;61085;Oenothera;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29226;Oenothera-oakesiana-Gruppe;"";0;29226;Oenothera-oakesiana-Gruppe;;AGG;S;61085;Oenothera;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29228;Oenothera-villosa-Gruppe;"";0;29228;Oenothera-villosa-Gruppe;;AGG;S;61085;Oenothera;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29343;"Symphytum tuberosum subsp. angustifolium";auct.;1;35372;"Symphytum tuberosum subsp. tuberosum";;SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";51584f68-5839-4568-9e1a-a91d751510e2
29354;"Omphalodes linifolia";"(L.) Moench";0;29354;"Omphalodes linifolia";"";SPE;S;60636;Omphalodes;BfN2016;BfN2016;0;;Ergaenzung;910094a9-3967-41f0-ab07-75ec853196d8
29366;"Atriplex prostrata subsp. triangularis";"(Willd.) Rauschert";0;29366;"Atriplex prostrata subsp. triangularis";;SSP;S;762;"Atriplex prostrata s. l.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";812efb23-d233-4004-bb77-a1adf3bc5312
29403;"Cuscuta scandens subsp. scandens";"";1;1773;"Cuscuta australis";"";SSP;S;;;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;
29438;"Crocus vernus subsp. vernus";"";1;26500;"Crocus vernus";"Frühlings-Safran";SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";9366af00-a14a-405e-8223-e37ff595dba6
29465;"Coreopsis grandiflora";"";0;29465;"Coreopsis grandiflora";"";SPE;S;65498;Coreopsis;BfN2016;BfN2016;0;;Ergaenzung;a29fdbc3-6470-4b82-989d-8047d144542a
29472;"Huperzia selago subsp. selago";"";0;29472;"Huperzia selago subsp. selago";"Teufelsklaue (Unterart), Tannen-";SSP;S;2999;"Huperzia selago";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";aa1ae26f-1eea-4e47-85ab-0256b1113a1f
29473;"Lycopodium annotinum subsp. annotinum";"";0;29473;"Lycopodium annotinum subsp. annotinum";;SSP;S;3560;"Lycopodium annotinum";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";0106bef3-3d8a-482d-8c70-b7f204a28c02
29474;"Lycopodium clavatum subsp. clavatum";"";0;29474;"Lycopodium clavatum subsp. clavatum";;SSP;S;3561;"Lycopodium clavatum";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29545;"Cardamine amara subsp. austriaca";Marhold;1;34538;"Cardamine austriaca";"Bitteres Schaumkraut, Österreichisches";SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";b60e64c9-37b3-40bb-95db-2f625aa0d3a3
29547;"Adenostyles alpina subsp. alpina";"";0;29547;"Adenostyles alpina subsp. alpina";;SSP;S;26918;"Adenostyles alpina";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";33df9571-ab06-47ec-9c4c-bcd58e2c9e29
29549;"Alchemilla racemulosa";Buser;0;29549;"Alchemilla racemulosa";;SPE;S;209;"Alchemilla vulgaris agg.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";ef2b2a52-aec1-497b-9959-ac9fe4e4870c
29550;"Baldellia ranunculoides subsp. ranunculoides";"";0;29550;"Baldellia ranunculoides subsp. ranunculoides";"Igelschlauch (Unterart), Gewöhnlicher";SSP;S;793;"Baldellia ranunculoides";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";49dec77c-cf96-4865-a1a7-498541d62290
29551;"Baldellia ranunculoides subsp. repens";"(Lam.) Á. Löve & D. Löve";0;29551;"Baldellia ranunculoides subsp. repens";"Igelschlauch, Kriechender";SSP;S;793;"Baldellia ranunculoides";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";ef4bea78-bce2-4abb-9977-199824536c7a
29552;"Alisma repens";Lam.;1;29551;"Baldellia ranunculoides subsp. repens";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";3954f59c-18a2-447d-ae78-893114a495c8
29553;"Bromus arvensis subsp. parviflorus";"(Desf.) H. Scholz";0;29553;"Bromus arvensis subsp. parviflorus";"Trespe, Kleinblütige Acker-";SSP;S;883;"Bromus arvensis";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";62b9bb0e-80fb-422e-a5e5-8400728f2934
29554;"Bupleurum virgatum";Cav.;0;29554;"Bupleurum virgatum";"Hasenohr, Ruten-";SPE;S;61262;Bupleurum;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";733414c8-c7b4-4057-aab3-8c2b51321564
29555;"Callitriche truncata subsp. occidentalis";"(Rouy) Braun-Blanq.";0;29555;"Callitriche truncata subsp. occidentalis";;SSP;S;996;"Callitriche truncata";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";432d6de0-089a-4a72-a0a5-8896be06e578
29556;"Camelina microcarpa subsp. pilosa";"(DC.) Hiitonen";0;29556;"Camelina microcarpa subsp. pilosa";"Kleinfrüchtiger Leindotter, Westlicher";SSP;S;1020;"Camelina microcarpa";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";83aac1c3-0442-4222-a6f6-3447409ad0dc
29557;"Centaurea australis";"Pančić ex A. Kern.";0;29557;"Centaurea australis";"Flockenblume, Südliche";SPE;S;25004;"Centaurea stoebe s. l.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";ac4fe17c-c52d-42b0-9486-1fada97e40ce
29559;"Crataegus rhipidophylla s. str.";Gand.;0;29559;"Crataegus rhipidophylla s. str.";;SPE;S;26677;"Crataegus rhipidophylla s. l.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29560;"Dryopteris affinis subsp. punctata";"(Oberh. & Tavel ex Fraser-Jenk.) Fraser-Jenk.";0;29560;"Dryopteris affinis subsp. punctata";"Spreuschuppiger Wurmfarn, Punktierter";SSP;S;33640;"Dryopteris affinis s. str.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";8e9e1c25-8d70-4993-907b-2feeed3946c8
29561;"Dryopteris cambrensis subsp. cambrensis";"";0;29561;"Dryopteris cambrensis subsp. cambrensis";;SSP;S;12630;"Dryopteris cambrensis";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";80c48d4b-0f59-4307-ab97-02a3e0d1fb7a
29562;"Dryopteris cambrensis subsp. insubrica";"(Tavel ex Fraser-Jenk.) Fraser-Jenk.";0;29562;"Dryopteris cambrensis subsp. insubrica";;SSP;S;12630;"Dryopteris cambrensis";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";943e538a-3434-4543-b438-a3c94d347ef3
29563;"Elyleymus bergrothii";"(H. Lindb.) Conert";0;29563;"Elyleymus bergrothii";;SPE;S;61582;Elyleymus;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29564;"Elyleymus strictus";"(Dethard. ex Rchb.) Conert";0;29564;"Elyleymus strictus";;SPE;S;61582;Elyleymus;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29565;"Dryopteris pseudodisjuncta";"(Tavel ex Fraser-Jenk.) Fraser-Jenk.";0;29565;"Dryopteris pseudodisjuncta";"Wurmfarn, Eleganter";SPE;S;2038;"Dryopteris affinis s. l.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";3d18fb10-84fa-4ceb-83bb-2ee7a3097c09
29566;"Elymus mucronatus";"(Opiz) Conert";0;29566;"Elymus mucronatus";;SPE;S;61389;Elymus;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29567;"Epipactis bugacensis";Robatsch;0;29567;"Epipactis bugacensis";"Ständelwurz, Ungarische";SPE;S;2131;"Epipactis helleborine agg.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d2c54036-e455-4e6c-8bc7-8eae4031dd4b
29568;"Equisetum font-queri";Rothm.;0;29568;"Equisetum font-queri";;SPE;S;60580;Equisetum;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29569;"Eurybia macrophylla";"(L.) Cass.";0;29569;"Eurybia macrophylla";"Aster, Großblättrige";SPE;S;61580;Eurybia;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";30fefc37-77cd-417b-a79f-24142cfe10f3
29570;"Heracleum sphondylium subsp. glabrum";"(Huth) Holub";0;29570;"Heracleum sphondylium subsp. glabrum";"Bärenklau, Grünblühende";SSP;S;2820;"Heracleum sphondylium";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";9e53398d-c03e-41ec-84bb-ec87037b7dcf
29571;"Heracleum sphondylium var. glabrum";Huth;1;29570;"Heracleum sphondylium subsp. glabrum";;VAR;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";a63b92e6-ea85-49c6-b112-0a10d2b29816
29573;"Galium intermedium";Schult.;0;29573;"Galium intermedium";"Labkraut, SchultesŽ";SPE;S;2586;"Galium sylvaticum agg.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5c3f222b-35ed-48dd-8b74-c5b42edfd42e
29574;"Galium spurium subsp. infestum";"(Waldst. & Kit.) Oborny";1;2534;"Galium spurium";"Labkraut, Vaillants Acker-";SSP;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";7ba1ba7b-a3cb-48d5-b50b-026ab553f53f
29575;"Galium infestum";"Waldst. & Kit.";1;2534;"Galium spurium";;SPE;S;;;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";838f08c7-39f0-4e21-9eeb-27f84296a90b
29576;"Geranium aequale";"(Bab.) Aedo";0;29576;"Geranium aequale";"Storchschnabel, Glattfrüchtiger";SPE;S;60933;Geranium;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";77cbff53-5be8-44f9-9455-2abe34f990a9
29577;"Hieracium chlorocephalum";"Wimm. ex R. Uechtr.";0;29577;"Hieracium chlorocephalum";"Habichtskraut, Grünköpfiges";SPE;S;12274;"Hieracium subg. Hieracium";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";6ae5b1c1-96f0-4407-a412-cf39c76f8b42
29578;"Hieracium gombense";"Lagger ex Christener";0;29578;"Hieracium gombense";"Habichtskraut, Gombser";SPE;S;12274;"Hieracium subg. Hieracium";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";b230fe10-000b-488d-b9b4-15c6dcd460d1
29579;"Hypopitys monotropa agg.";"";0;29579;"Hypopitys monotropa agg.";;AGG;S;61581;Hypopitys;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29580;"Hypopitys hypophegea";"(Wallr.) G. Don";0;29580;"Hypopitys hypophegea";"Fichtenspargel, Kahler";SPE;S;29579;"Hypopitys monotropa agg.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";bda440bc-7f01-4d75-b515-eb3544065e8f
29581;"Hypopitys monotropa s. str.";Crantz;0;29581;"Hypopitys monotropa s. str.";"Fichtenspargel, Echter";SPE;S;29579;"Hypopitys monotropa agg.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29582;"Knautia maxima s. l.";"(Opiz) Ortmann";0;29582;"Knautia maxima s. l.";Wald-Witwenblume;AGG;S;60897;Knautia;"Buttler 2018";"Buttler 2018";0;"taxon und Parent auf gleichem Rang";Korrektur;
29583;"Knautia maxima subsp. maxima";"";0;29583;"Knautia maxima subsp. maxima";;SSP;S;33679;"Knautia maxima s. str.";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29584;"Lathyrus laevigatus subsp. scopolii";"(Fritsch) Rothm.";0;29584;"Lathyrus laevigatus subsp. scopolii";"Gelbe Platterbse, Östliche";SSP;S;3297;"Lathyrus laevigatus";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29585;"Luzula spicata subsp. spicata";"";0;29585;"Luzula spicata subsp. spicata";;SSP;S;3546;"Luzula spicata";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f0aa5973-d294-4d89-8856-3fbe05fb2155
29586;"Noccaea caerulescens agg.";"";0;29586;"Noccaea caerulescens agg.";;AGG;S;64475;Noccaea;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
29587;"Noccaea caerulescens subsp. caerulescens";"";0;29587;"Noccaea caerulescens subsp. caerulescens";;SSP;S;22785;"Noccaea caerulescens";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";9ae96008-d0de-4ae1-91f0-4bf660df5952
29588;"Ophrys holoserica subsp. elatior";"(Gumpr. ex R. Engel & Quentin) H. Baumann & Künkele";0;29588;"Ophrys holoserica subsp. elatior";"Hohe Hummel-Ragwurz";SSP;S;3955;"Ophrys holoserica";"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
